Tools,Port 2: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error
1,2,16211,1,OK,0.3021138,0.1472312,-0.7877022,0.5163095,181.503,262.230,-1686.492,0.1504997
1,2,16214,1,OK,0.3022194,0.1473921,-0.7876737,0.5162453,181.504,262.219,-1686.490,0.1405360
1,2,16217,1,OK,0.3020654,0.1471480,-0.7877001,0.5163648,181.538,262.208,-1686.479,0.1511624
1,2,16220,1,OK,0.3017633,0.1470845,-0.7879247,0.5162168,181.500,262.209,-1686.468,0.1586175
1,2,16223,1,OK,0.3020085,0.1471760,-0.7877297,0.5163448,181.575,262.218,-1686.514,0.1590248
1,2,16226,1,OK,0.3018210,0.1475812,-0.7880372,0.5158695,181.515,262.217,-1686.460,0.1481947
1,2,16229,1,OK,0.3021144,0.1471527,-0.7876938,0.5163444,181.509,262.234,-1686.491,0.1397131
1,2,16232,1,OK,0.3020652,0.1472832,-0.7877489,0.5162519,181.510,262.224,-1686.472,0.1482068
1,2,16235,1,OK,0.3018614,0.1476655,-0.7880156,0.5158546,181.485,262.204,-1686.444,0.1449268
1,2,16238,1,OK,0.3020722,0.1476824,-0.7879087,0.5158897,181.526,262.196,-1686.480,0.1414239
